4.5200,0.66338087,0.00000000
4.5300,0.66420558,0.08572173
4.5400,0.66451554,0.00000000
4.5500,0.66533697,0.08558907
4.5600,0.66564216,0.00000000
4.5700,0.66646034,0.08545647
4.5800,0.66676083,0.00000000
4.5900,0.66757578,0.08532392
4.6000,0.66787163,0.00000000
4.6100,0.66868337,0.08519144
4.6200,0.66897464,0.00000000
4.6300,0.66978320,0.08505903
4.6400,0.67006994,0.00000000
4.6500,0.67087534,0.08492670
4.6600,0.67115762,0.00000000
4.6700,0.67195988,0.08479447
4.6800,0.67223775,0.00000000
4.6900,0.67303689,0.08466234
4.7000,0.67331043,0.00000000
4.7100,0.67410647,0.08453031
4.7200,0.67437571,0.00000000
4.7300,0.67516868,0.08439840
4.7400,0.67543369,0.00000000
4.7500,0.67622360,0.08426662
4.7600,0.67648443,0.00000000
4.7700,0.67727131,0.08413496
4.7800,0.67752802,0.00000000
4.7900,0.67831188,0.08400344
4.8000,0.67856452,0.00000000
4.8100,0.67934540,0.08387207
4.8200,0.67959402,0.00000000
4.8300,0.68037192,0.08374085
4.8400,0.68061658,0.00000000
4.8500,0.68139153,0.08360979
4.8600,0.68163227,0.00000000
4.8700,0.68240429,0.08347889
4.8800,0.68264116,0.00000000
4.8900,0.68341027,0.08334816
4.9000,0.68364333,0.00000000
4.9100,0.68440955,0.08321761
4.9200,0.68463884,0.00000000
4.9300,0.68540219,0.08308723
4.9400,0.68562777,0.00000000
4.9500,0.68638826,0.08295705
4.9600,0.68661016,0.00000000
4.9700,0.68736782,0.08282706
4.9800,0.68758611,0.00000000
4.9900,0.68834095,0.08269726
5.0000,0.68855565,0.00000000
5.0100,0.68930771,0.08256767
5.0200,0.68951888,0.00000000
5.0300,0.69026815,0.08243828
5.0400,0.69047583,0.00000000
5.0500,0.69122235,0.08230911
5.0600,0.69142659,0.00000000
5.0700,0.69217037,0.08218015
5.0800,0.69237120,0.00000000
5.0900,0.69311226,0.08205142
5.1000,0.69330974,0.00000000
5.1100,0.69404809,0.08192291
5.1200,0.69424225,0.00000000
5.1300,0.69497792,0.08179462
5.1400,0.69516881,0.00000000
5.1500,0.69590181,0.08166657
5.1600,0.69608946,0.00000000
5.1700,0.69681982,0.08153876
5.1800,0.69700428,0.00000000
5.1900,0.69773200,0.08141118
5.2000,0.69791330,0.00000000
5.2100,0.69863841,0.08128385
5.2200,0.69881660,0.00000000
5.2300,0.69953911,0.08115677
5.2400,0.69971422,0.00000000
5.2500,0.70043415,0.08102994
5.2600,0.70060623,0.00000000
5.2700,0.70132360,0.08090336
5.2800,0.70149267,0.00000000
5.2900,0.70220749,0.08077704
5.3000,0.70237360,0.00000000
5.3100,0.70308589,0.08065097
5.3200,0.70324907,0.00000000
5.3300,0.70395885,0.08052517
5.3400,0.70411914,0.00000000
5.3500,0.70482642,0.08039964
5.3600,0.70498385,0.00000000
5.3700,0.70568865,0.08027437
5.3800,0.70584326,0.00000000
5.3900,0.70654560,0.08014937
5.4000,0.70669742,0.00000000
5.4100,0.70739731,0.08002464
5.4200,0.70754638,0.00000000
5.4300,0.70824384,0.07990019
5.4400,0.70839019,0.00000000
5.4500,0.70908522,0.07977602
